NTSB DCA22WA102, Attachment (Enter Attachment Number) to (Enter Report Name)
Operator: China Eastern
Vehicle ID/Registration: B-1791
Source of Data: Boeing 737-800
Date of Event: 03/21/22
Location: Wuzhou, China
HISTORY
Project Title: B737-800_CES_DCA22WA102_GuangzhouChina_FlightIntoTerrain
Scratch Version: 007-ParameterValidation
File Created on 04/14/2022 03:38 PM
DATA
Time,115 VAC Stdby Bus Sect 2,115 VAC XFR Bus 2,115VAC UNAVAIL TO L IGN 1,115VAC UNAVAIL TO L IGN 2,115VAC UNAVAIL TO R IGN 1,115VAC UNAVAIL TO R IGN 2,28 VDC BAT BUS SECT 2,28 VDC BUS 1 SECT 2,28 VDC BUS 2 SECT 3,28 VDC HOT BAT BUS,28 VDC STDBY BUS SECT 2,28 VDC SW HOT BAT BUS S1,Absolute Roll Rate,Accel Lat,Accel Long,Accel Vert,Active Altitude Ref - FCC,Aileron Actuator Pos-L,Aileron Quadrant Pos,Aileron Roll Cmd-L,Aileron-L,Aileron-R,Air Gnd On Gnd,AIR GROUND - SMYDC-2,Air-Ground,Airspeed Comp,Airspeed Max Allowable,Airspeed Target FCC,Alt 1 Baro Corr,Alt 2 Baro Corr,Alt 3 Baro Corr,Alt 4 Baro Corr,ALT ACQ Engaged - FCC,Alt Baro Corr Combine,ALT HOLD Engaged - FCC,Altitude Press,Altitude Radio DEU,Altitude Radio-1,Altitude Radio-2,AP Off - FCC,AP-1 Warn,AP-2 Warn,APU N1,APU On,APU Ready To Load,AT FMC SPD Engaged,CMD A - FCC,CMD A Light - FCC,CMD B Light - FCC,Ctrl Col Force Pitch CWS,Ctrl Col Force Pitch CWS Foreign,Ctrl Col Force Pitch CWS Local,Ctrl Col Pos-L,Ctrl Col Pos-R,Ctrl Whl Force Roll CWS,Ctrl Whl Pos-L,Ctrl Whl Pos-R,Drift Angle -FMC,Elevator Actuator Pos-L,Elevator Pitch Cmd-L,Elevator-L,Elevator-R,Eng1 Cutoff SW,Eng1 EGT,Eng1 Fire,Eng1 FMC N1 Bug Drive,Eng1 FMC N1 Target,Eng1 FMV Pos,Eng1 Fuel Flow,Eng1 N1,Eng1 N1 Cmd,Eng1 N1 Ref,Eng1 N1 Tach,Eng1 N2 Actual,Eng1 N2 Tach,Eng1 Oil Press,Eng1 Oil Qty,Eng1 Oil Temp,Eng1 TRA,Eng2 Cutoff SW,Eng2 EGT,Eng2 Fire,Eng2 FMC N1 Bug Drive,Eng2 FMC N1 Target,Eng2 FMV Pos,Eng2 Fuel Flow,Eng2 N1,Eng2 N1 Cmd,Eng2 N1 Ref,Eng2 N1 Tach,Eng2 N2 Actual,Eng2 N2 Tach,Eng2 Oil Press,Eng2 Oil Qty,Eng2 Oil Temp,Eng2 TRA,FAC Engage - FCC,FCC In Command of MACH Trim - R,FCC-L In Command of MACH Trim,FD-A Switch - FCC,FD-B Switch - FCC,Flap Handle Pos,Flap-L,Flap-R,FMC Selected Airspeed,FMC Selected Altitude,FMC Selected Mach,FMC Valid,G/S Dev Warn - FCC,GP Engage - FCC,Ground Spd,Groundspeed  FMC,Groundspeed Disp -L,GS Engaged - FCC,HDG SEL Light - FCC,HDG SELECT - FCC,Heading,Heading Selected FCC,High Speed Buffet Speed,Hyd Oil Press - A,Hyd Oil Press - B,Hyd Oil Qty - A,Hyd Oil Qty - B,Hydraulic Oil Pressure Standby,Hydraulic System A ELEC,Hydraulic System A Eng 1,Hydraulic System B ELEC,Hydraulic System B Eng 2,Hydraulic System Standby,IAS Display - FCC,LNAV Engaged - FCC,LNAV Light - FCC,LOC Engaged - FCC,LOCAL LIMITED MASTER FCC-L,LOCAL LIMITED MASTER FCC-R,LVL Change Light - FCC,MACH Trim Servo Brake Status - FCC-L,N1 Light - FCC,N1 Limit Mode Cmd - FCC,Pitch Angle,Roll Angle,Roll Rate,Rudder,Rudder Ped Pos,Rudder Pos- LVDT DEMOD-STBY PCU,Rudder Servo Cmd-STBY PCU,Selected Airspeed FCC,Selected Altitude FCC,Selected Course Foreign FCC,Selected Course Local FCC,Selected Mach FCC,Selected Vertical Speed FCC,Single Channel - FCC,SPD Light On - FCC,SPEED INTERVENTION ACTIVE - FCC,TOGA Engaged - FCC,Track Angle True FMC,VISUAL ALTITUDE ALERT - FCC,VNAV Light On - FCC,VNAV PATH Engaged - FCC,VNAV SPD Engaged - FCC,Wind Direction True -FMC,Wind Speed -FMC,Yaw Rate
288209.9375,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9836,,,,,,,,,,,,,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1,,,,,,,,,,,,93.125,,,15.75,,60.1,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.1,-1,-0.33,0.00,,,,,,,,,,,,,,,,,,,-0.1
288210.0000,,,,,,,,,,,,,,-0.0142,0.0490,0.9859,,,1.33,,-2.74,4.00,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2.03,-1.7,0.22,0.07,-0.17,3.87,3.87,,-2.10,-0.75,-4.46,-3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.71,,,,,,,,,,,,DISP MACH,,,,SET,Not SET,,,,,2.46,-0.35,,,,,,,,,,,,,,,,,,,V NAV PATH,,,,
288210.0625,,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,266.25,,,,,,,,,,29107.0,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696,,,Not Engage,457.5,,,,,Not Eng,104.41,,,3004,,,,,,,,,,,Engage,,,,,,,,,,,0.1,-1,-0.33,,0.04,,,,,,,,,,,,,,,,,,-0.1
288210.1250,,,,,,,,ON,ON,ON,,ON,,-0.0142,0.0490,0.9882,,1.58,,1.63,-2.74,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.73,-1.9,0.20,0.04,-0.17,3.87,3.87,,,,-4.51,-4.10,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288210.1875,,ON,,,NORMAL,,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,,,,,,,,,,,,8189,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,35.375,2736,84.88,84.875,,,,,,,,60.1,,,,,,35.125,,,,,,,,,,,60.1,,NOT SEL,SELECT,,,,,,266,29088,,,Not Warn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-1,-0.33,0.03,,,,,,,,,,,,,,,,,284.4,,-0.1
288210.2500,,,,,,,,,,,,,,-0.0142,0.0490,0.9882,,,1.33,,-2.74,4.00,,,Air,,,,,,,,,,1.0,,,,,On,,,,,,,SELECTED,,,-0.00,1.83,-1.9,0.20,0.04,-0.21,3.87,3.87,,-2.18,-0.81,-4.51,-4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,-0.35,,,,,,,,,218,,,,,,,,,,,,,,
288210.3125,,,,,,,,,,,,,-0.0625,-0.0142,0.0510,0.9905,,,,,,,,,,266.50,,,,,,29088.0,,29088.0,,29106.0,,,,,,,,,,,,,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5,,459.0,,,,104.41,,,,,,,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,,,,,,,,,,,,,0.2,-1,-0.33,,0.05,,,,,,,,,,,,VIS ALRT OFF,,,Not VNAV SPD,,,-0.1
288210.3750,,,,,,,,,,,,,,-0.0142,0.0510,0.9905,,1.54,,1.56,-2.74,4.05,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,0.00,1.83,-1.7,0.18,0.02,-0.33,3.87,3.87,,,,-4.46,-4.10,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288210.4375,ON,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,,,266.5,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.125,,,,103,60.1,,,,,,,,,,,,,,,,,60.1,Not Engage,,,,,,,,,,,FMC Valid,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,0.2,-1,-0.33,0.04,,,,,,,,Not Eng,,,,,,,,,,35.5,-0.1
288210.5000,,,,,,,,,,,,,,-0.0142,0.0490,0.9859,,,1.33,,-2.74,4.00,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.93,-1.6,0.18,0.02,-0.33,3.87,3.87,,-2.22,-0.88,-4.56,-4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SET,Not SET,Off,,,,2.46,-0.35,,,,,,,,,,,,,,,,,,,,,,,
288210.5625,,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9928,,,,,,,Air,,,266.50,,,,,,,,,,29107.0,,,,,,,,,NOT RTL,,,,,,,,,,,,,,,,,,RUN,,,,,,,,,,,,,,,,,RUN,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5,,,Not Eng,Off,,104.41,,,,3016,,,,,,,,,,,On,Not Eng,,,,,Off,,,,0.2,-1,-0.33,,0.03,,,,,0.000,0,,,,,,,,,,,,-0.1
288210.6250,,,,,,,,,,,,,,-0.0142,0.0510,0.9928,,1.54,,1.56,-2.74,4.05,,,,,,,,,,,,,,,,,,,,,,,,FMC Spd,,,,-0.01,1.73,-1.9,0.15,0.00,-0.37,3.87,3.87,,,,-4.46,-4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,95.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288210.6875,,,,,,NORMAL,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,,,,29088.0,,,,,29088.0,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,95,,2704,84.88,84.875,,,,,,,,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-1,-0.33,0.03,,0,29088,,,,,,,,,,,,,,,,-0.1
288210.7500,,,,,,,ON,,,,ON,,,-0.0142,0.0490,0.9882,,,1.33,,-2.74,4.00,,,Air,,,,,,,,Not Eng,,,,,,,On,,,,,,,SELECTED,,,0.00,1.83,-1.7,0.15,0.00,-0.37,3.87,3.87,,-2.25,-0.88,-4.51,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,-0.35,,,,,,,,195,,,,,,,,,,,,,,,
288210.8125,,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9928,FMC Alt,,,,,,,,,266.50,,,,29088.0,,,,29088.0,,29107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0,,,,,,,457.5,,,,,,104.41,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1,-0.33,,0.00,,,,,,,,Off,,,,,On,,,,,-0.1
288210.8750,,,,,,,,,,,,,,-0.0142,0.0490,0.9905,,1.50,,1.50,-2.69,4.00,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,0.00,1.93,-1.9,0.15,0.00,-0.37,3.87,3.87,,,,-4.51,-4.15,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Enga,,,,,,,,
288210.9375,,,,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9882,,,,,,,,,,,,,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,,,,,,,,93.125,,,,103,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.2,-1,-0.33,0.00,,,,,,,,,,,,,,,,,,,-0.1
288211.0000,,,,,,,,,,,,,,-0.0142,0.0490,0.9882,,,1.29,,-2.69,4.00,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.00,1.83,-1.9,0.15,0.00,-0.37,3.87,3.87,,-2.25,-0.88,-4.46,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.71,,,,,,,,,,,,DISP MACH,,,,SET,Not SET,,,,,2.46,-0.18,,,,,,,,,,,,,,,,,,,V NAV PATH,,,,
288211.0625,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9928,,,,,,,,,,266.75,,,,,,,,,,29107.0,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696,,,Not Engage,457.5,,,,,Not Eng,104.41,,,3004,,,,,,,,,,,Engage,,,,,,,,,,,0.2,-1,-0.33,,-0.01,,,,,,,,,,,,,,,,,,-0.1
288211.1250,,,,,,,,ON,ON,ON,,ON,,-0.0162,0.0490,0.9882,,1.50,,1.56,-2.69,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.93,-1.7,0.15,0.00,-0.29,3.87,3.87,,,,-4.51,-4.15,,,,95,,,,,,,84.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288211.1875,,ON,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9882,,,,,,,,,,,,,,,,,,,,,8189,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,2688,84.75,84.625,,,,,,,,59.9,,,,,,,,,,,,,,,,,60.1,,NOT SEL,SELECT,,,,,,266,29088,,,Not Warn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-1,-0.33,-0.01,,,,,,,,,,,,,,,,,284.4,,-0.1
288211.2500,,,,,,,,,,,,,,-0.0162,0.0490,0.9928,,,1.29,,-2.69,4.00,,,Air,,,,,,,,,,1.0,,,,,On,,,,,,,SELECTED,,,0.00,1.83,-1.7,0.15,0.00,-0.25,3.87,3.87,,-2.25,-0.88,-4.56,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,-0.18,,,,,,,,,218,,,,,,,,,,,,,,
288211.3125,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9905,,,,,,,,,,266.75,,,,,,,,,,29107.0,,,,,,,,,,,,,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5,,459.5,,,,104.41,,,,,,,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,,,,,,,,,,,,,0.1,-1,-0.33,,0.00,,,,,,,,,,,102.3,VIS ALRT OFF,,,Not VNAV SPD,,,-0.1
288211.3750,,,,,,,,,,,,,,-0.0162,0.0490,0.9859,,1.54,,1.56,-2.69,4.00,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,0.00,1.83,-1.8,0.15,0.00,-0.21,3.87,3.87,,,,-4.51,-4.15,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288211.4375,ON,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9836,,,,,,,,,,,,266.5,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.000,,,,,59.9,,,,,,,,,,,,,,,,,59.9,Not Engage,,,,,,,,,,,FMC Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-1,-0.33,-0.01,,,,,,,,Not Eng,,,,,,,,,,35.0,-0.1
288211.5000,,,,,,,,,,,,,,-0.0162,0.0490,0.9859,,,1.29,,-2.74,4.00,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.83,-2.0,0.15,0.00,-0.21,3.87,3.87,,-2.25,-0.88,-4.46,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SET,Not SET,Off,,,,2.46,-0.18,,,,,,,,,,,,,,,,,,,,,,,
288211.5625,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9882,,,,,,,,,,266.75,,,,,,,,,,29107.0,,,,,,,0.0,,NOT RTL,,,,,,,,,,,,,,,,,,RUN,,,,,,,,,,,,,,,,,RUN,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5,,,Not Eng,Off,,104.41,,,,3016,,,,,,,,,,,On,Not Eng,,,,,Off,,,,0.1,-1,-0.33,,0.01,,,,,0.000,0,,,,,,,,,,,,-0.1
288211.6250,,,,,,,,,,,,,,-0.0162,0.0490,0.9836,,1.58,,1.56,-2.69,4.00,,,,,,,,,,,,,,,,,,,,,,,,FMC Spd,,,,-0.01,1.73,-2.0,0.15,0.00,-0.21,3.87,3.87,,,,-4.56,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288211.6875,,,,,,,,,,,,,-0.0625,-0.0162,0.0469,0.9813,,,,,,,,,,,,,29088.0,,,,,29088.0,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,95,,2688,84.75,84.750,,,,,,,,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-1,-0.33,0.01,,0,29088,,,,,,,,,,,,,,,,-0.1
288211.7500,,,,,,,ON,,,,ON,,,-0.0162,0.0469,0.9859,,,1.33,,-2.74,4.00,,,Air,,,,,,,,Not Eng,,,,,,,On,,,,,,,SELECTED,,,-0.00,1.83,-1.9,0.15,0.00,-0.12,3.87,3.87,,-2.25,-0.88,-4.56,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,-0.18,,,,,,,,195,,,,,,,,,,,,,,,
288211.8125,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9859,FMC Alt,,,,,,,,,266.75,,,,29088.0,,,,29088.0,,29106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0,,,,,,,457.5,,,,,,104.41,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-1,-0.33,,0.04,,,,,,,,Off,,,,,On,,,,,-0.1
288211.8750,,,,,,,,,,,,,,-0.0162,0.0490,0.9836,,1.58,,1.56,-2.69,4.00,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,0.00,1.93,-1.9,0.15,0.00,-0.12,3.87,3.87,,,,-4.56,-4.10,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Enga,,,,,,,,
288211.9375,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9836,,,,,,,,,,,318,,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,,,,,,,,93.000,,,,,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAKE OFF,,0.0,,,0.0,-1,-0.33,0.03,,,,,,,,,,,,,,,,,,,-0.1
288212.0000,,,,,,,,,,,,,,-0.0162,0.0469,0.9813,,,1.33,,-2.74,4.00,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.00,1.83,-1.9,0.15,0.00,-0.17,3.87,3.87,,-2.25,-0.88,-4.51,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.71,,,,,,,,,,,,DISP MACH,,,,SET,Not SET,,,,,2.46,-0.18,,,,,,,,,,,,,,,,,,,V NAV PATH,,,,
288212.0625,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9836,,,,,,,,,,266.75,,,,,,,,,,29107.0,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696,,,Not Engage,457.5,,,,,Not Eng,104.41,,,3004,,,,,,,,,,,Engage,,,,,,,,,,,0.0,-1,-0.33,,0.04,,,,,,,,,,,,,,,,,,-0.1
288212.1250,,,,,,,,ON,ON,ON,,ON,,-0.0162,0.0490,0.9813,,1.58,,1.63,-2.74,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00,1.83,-1.9,0.15,0.00,-0.12,3.87,3.87,,,,-4.51,-4.20,,,,,,,,,,,,,,46,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not SPD INT SEL,,,,,,,,,
288212.1875,,ON,NORMAL,,,,,,,,,,-0.0625,-0.0142,0.0490,0.9813,,,,,,,,,,,,,,,,,,,,,8189,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,2688,84.50,84.500,,,,,,,,59.9,,,,,,,,,,,,,,,,,59.9,,NOT SEL,SELECT,,,,,,266,29088,,,Not Warn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1,-0.33,0.05,,,,,,,,,,,,,,,,,284.8,,-0.1
288212.2500,,,,,,,,,,,,,,-0.0162,0.0469,0.9882,,,1.33,,-2.74,4.05,,,Air,,,,,,,,,,1.0,,,,,On,,,,,,,SELECTED,,,-0.00,1.83,-1.9,0.15,0.00,-0.12,3.87,3.87,,-2.25,-0.88,-4.46,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,0.00,,,,,,,,,218,,,,,,,,,,,,,,
288212.3125,,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9836,,,,,,,,,,266.75,,,,,29088.0,,,29088.0,,29106.0,,,,,,,,,,,,,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5,,459.5,,,,104.41,,,,,,,,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,,,,,,,,,,,,,0.0,-1,-0.33,,0.06,,,,,,,,,,,,VIS ALRT OFF,,,Not VNAV SPD,,,-0.1
288212.3750,,,,,,,,,,,,,,-0.0142,0.0490,0.9767,,1.58,,1.63,-2.74,4.05,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,On,Off,0.00,1.73,-1.7,0.15,0.00,-0.12,3.87,4.22,,,,-4.56,-4.15,,,NO FIRE,,,,,,,,,,,,,,,,,NO FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288212.4375,ON,,,,,,,,,,,,-0.0625,-0.0162,0.0490,0.9790,,,,,,,,,,,,266.5,,,,,,,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.000,,,,,59.9,,,,,,,,,,,,,,,,,59.9,Not Engage,,,,,,,,,,,FMC Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1,-0.33,0.04,,,,,,,,Not Eng,,,,,,,,,,35.0,-0.1
288212.5000,,,,,,,,,,,,,,-0.0162,0.0490,0.9836,,,1.33,,-2.74,4.00,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,1.73,-2.0,0.15,0.00,-0.21,3.87,3.87,,-2.25,-0.88,-4.51,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SET,Not SET,Off,,,,2.46,0.00,,,,,,,,,,,,,,,,,,,,,,,
288212.5625,,,,,,,,,,,,,-0.0625,-0.0142,0.0469,0.9813,,,,,,,,,,266.75,,,,,,,,,,29106.0,,,,,,,,,NOT RTL,,,,,,,,,,,,,,,,,,RUN,,,,,,,,,,,,,,,,,RUN,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5,,,Not Eng,Off,,104.41,,,,3016,,,,,,,,,,,On,Not Eng,,,,,Off,,,,0.1,-1,-0.33,,0.06,,,,,0.000,0,,,,,,,,,,,,-0.1
288212.6250,,,,,,,,,,,,,,-0.0162,0.0490,0.9790,,1.58,,1.56,-2.74,4.05,,,,,,,,,,,,,,,,,,,,,,,,FMC Spd,,,,0.00,1.73,-1.7,0.15,0.00,-0.25,3.87,3.87,,,,-4.46,-4.10,,,,,,,,,,95.625,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288212.6875,,,,NORMAL,,,,,,,,,-0.0625,-0.0142,0.0490,0.9790,,,,,,,,,,,,,29088.0,,,,,29088.0,,,,8189.00,8189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,95,,2672,84.63,84.625,,,,,,,,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-1,-0.33,0.06,,0,29088,,,,,,,,,,,,,,,,-0.1
288212.7500,,,,,,,ON,,,,ON,,,-0.0162,0.0469,0.9813,,,1.33,,-2.74,4.00,,,Air,,,,,,,,Not Eng,,,,,,,On,,,,,,,SELECTED,,,-0.00,1.83,-1.9,0.15,0.00,-0.25,3.87,3.87,,-2.25,-0.88,-4.56,-4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW On,SW On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,0.00,,,,,,,,195,,,,,,,,,,,,,,,
